mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__dropout_rate,param_model__learning_rate,param_model__n_layers,param_model__n_neurons,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2927241802215577,0.12218450187535287,0.14899353981018065,0.012942394402405315,relu,0.1,0.01,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.01, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.9029126213592233,0.912621359223301,0.8511326860841424,0.9318181818181818,0.9090909090909091,0.9015151515151516,0.026979100588868772,2
1.6921973705291748,0.18392481734445643,0.17949800491333007,0.02108028305064898,relu,0.1,0.01,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.01, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.889967637540453,0.8802588996763754,0.919093851132686,0.935064935064935,0.8928571428571429,0.9034484932543185,0.020376673134887797,1
1.8585726737976074,0.12363562273438966,0.17282590866088868,0.009703181971527749,relu,0.1,0.01,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.01, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8964401294498382,0.8446601941747572,0.8932038834951457,0.9188311688311688,0.8863636363636364,0.8878998024629092,0.024206790027779698,10
1.295880174636841,0.05653667754969133,0.17227859497070314,0.030264924322011236,relu,0.1,0.1,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.1, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8220064724919094,0.6763754045307443,0.5275080906148867,0.8993506493506493,0.7727272727272727,0.7395935779430924,0.12836575880469148,65
1.7158576488494872,0.14218713049906342,0.18004846572875977,0.027673682865598834,relu,0.1,0.1,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.1, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8964401294498382,0.5275080906148867,0.5275080906148867,0.4935064935064935,0.525974025974026,0.5941873660320262,0.15168301314806762,104
2.269104337692261,0.6341145934528992,0.18429675102233886,0.010961634230926581,relu,0.1,0.1,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.1, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5275080906148867,0.7993527508090615,0.7896440129449838,0.8181818181818182,0.5292207792207793,0.6927814903543059,0.13456034107025985,80
1.332699728012085,0.08619045138707553,0.155224609375,0.017109056045746314,relu,0.2,0.0005,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0005, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8349514563106796,0.8284789644012945,0.7864077669902912,0.8668831168831169,0.8181818181818182,0.8269806245534401,0.02600601407262044,41
1.6526687622070313,0.06711280100338615,0.17419900894165039,0.010616241453232107,relu,0.2,0.0005,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0005, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8220064724919094,0.8349514563106796,0.7637540453074434,0.7857142857142857,0.672077922077922,0.7757008363804481,0.05768110826060093,62
1.9059513092041016,0.03465262276718503,0.17589859962463378,0.006224159969365291,relu,0.2,0.0005,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0005, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5857605177993528,0.7475728155339806,0.8155339805825242,0.6818181818181818,0.7467532467532467,0.7154877484974572,0.07743258431346516,72
1.278965950012207,0.08755429200347722,0.1576155185699463,0.026731424071557628,relu,0.2,0.0001,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.6634304207119741,0.6537216828478964,0.6472491909385113,0.5551948051948052,0.698051948051948,0.643529609549027,0.047517321020679494,91
1.642913293838501,0.07075035476230547,0.1654214382171631,0.005788296180459631,relu,0.2,0.0001,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5501618122977346,0.56957928802589,0.5339805825242718,0.6266233766233766,0.5064935064935064,0.5573677131929559,0.04032998208036355,114
2.3366742610931395,0.7885277924514225,0.18348007202148436,0.003857757902179509,relu,0.2,0.0001,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.0001, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5210355987055016,0.5922330097087378,0.56957928802589,0.551948051948052,0.5357142857142857,0.5541020468204934,0.02501861214962017,117
1.3324833869934083,0.07834450938833867,0.1531226634979248,0.009699981881233851,relu,0.2,0.005,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.005, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.883495145631068,0.883495145631068,0.86084142394822,0.9188311688311688,0.8798701298701299,0.885306602782331,0.018753983554939662,12
1.7302410125732421,0.14843724591893112,0.1829923629760742,0.021172072138068314,relu,0.2,0.005,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.005, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8867313915857605,0.8964401294498382,0.8673139158576052,0.9123376623376623,0.8863636363636364,0.8898373471189005,0.01468931245103571,8
1.991198444366455,0.06995775806197461,0.21223793029785157,0.01897425725576954,relu,0.2,0.005,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.005, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.86084142394822,0.7993527508090615,0.8543689320388349,0.9188311688311688,0.8571428571428571,0.8581074265540284,0.03784670732092109,34
1.3008761882781983,0.03998249481243763,0.17116956710815429,0.02868220499269261,relu,0.2,0.001,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.86084142394822,0.8932038834951457,0.8770226537216829,0.8603896103896104,0.8766233766233766,0.8736161896356072,0.01218574543310677,19
1.4805234909057616,0.08945426833669819,0.1598154067993164,0.016198483689688563,relu,0.2,0.001,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8187702265372169,0.7831715210355987,0.7928802588996764,0.8701298701298701,0.8538961038961039,0.8237695960996932,0.03371714705531503,45
1.718194580078125,0.08454630627485452,0.17032184600830078,0.01406412417174372,relu,0.2,0.001,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.001, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.7508090614886731,0.7378640776699029,0.8446601941747572,0.8798701298701299,0.827922077922078,0.8082251082251082,0.054946832981616546,49
1.1109370708465576,0.0061391741815996605,0.1447237491607666,0.016179137066532616,relu,0.2,0.05,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.05, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8511326860841424,0.5275080906148867,0.5372168284789643,0.9253246753246753,0.5292207792207793,0.6740806119446896,0.17644862522054194,82
1.3727105140686036,0.01728006942316724,0.1482243061065674,0.0009452927078295939,relu,0.2,0.05,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.05, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5275080906148867,0.8317152103559871,0.5275080906148867,0.8993506493506493,0.8214285714285714,0.7215021224729963,0.16064226545169039,69
2.0708484649658203,0.8269860804619799,0.1658170223236084,0.0025824485472548493,relu,0.2,0.05,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.05, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8349514563106796,0.5275080906148867,0.5275080906148867,0.8084415584415584,0.8538961038961039,0.710461059975623,0.1500767981265485,75
1.1112438678741454,0.012030584768305574,0.14279646873474122,0.00970924834147177,relu,0.2,0.01,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.01, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8122977346278317,0.9093851132686084,0.8964401294498382,0.9025974025974026,0.8831168831168831,0.8807674526121128,0.035312241847875056,15
1.382939100265503,0.012555874522375375,0.1496274471282959,0.0019689956292162593,relu,0.2,0.01,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.01, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8025889967637541,0.8640776699029126,0.8705501618122977,0.8863636363636364,0.8701298701298701,0.8587420669944942,0.029029985231223958,31
1.6368470191955566,0.017867203845202153,0.164479398727417,0.003426624530102523,relu,0.2,0.01,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.01, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8867313915857605,0.8737864077669902,0.8155339805825242,0.8116883116883117,0.7987012987012987,0.8372882780649771,0.03576114556394537,40
1.1034627914428712,0.008837455365050243,0.13542070388793945,0.001146606537159364,relu,0.2,0.1,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.1, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8673139158576052,0.8511326860841424,0.8770226537216829,0.5324675324675324,0.8409090909090909,0.7937691758080108,0.13124881949416242,56
1.371357536315918,0.018669685276227217,0.15187687873840333,0.004005608632535744,relu,0.2,0.1,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.1, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5275080906148867,0.5631067961165048,0.5275080906148867,0.5292207792207793,0.5292207792207793,0.5353129071575673,0.01391803600791389,123
1.6388362407684327,0.0053404838234716746,0.1626145362854004,0.0032587432824208664,relu,0.2,0.1,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.2, 'model__learning_rate': 0.1, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.7864077669902912,0.5372168284789643,0.49514563106796117,0.5454545454545454,0.5292207792207793,0.5786891102425082,0.10525982661878815,108
1.1043862342834472,0.02130015987318204,0.1350374698638916,0.0018700313636447782,relu,0.3,0.0005,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.3, 'model__learning_rate': 0.0005, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8025889967637541,0.8381877022653722,0.7313915857605178,0.827922077922078,0.7857142857142857,0.7971609296852016,0.037724104972512294,55
1.36774582862854,0.014960522901530734,0.15096473693847656,0.0036203942457377417,relu,0.3,0.0005,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.3, 'model__learning_rate': 0.0005, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.7831715210355987,0.7249190938511327,0.7766990291262136,0.8246753246753247,0.788961038961039,0.7796852015298618,0.03203295347073723,61
2.2209866523742674,1.0291316239508201,0.17463903427124022,0.007308819379106574,relu,0.3,0.0005,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.3, 'model__learning_rate': 0.0005, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.7508090614886731,0.5501618122977346,0.5857605177993528,0.698051948051948,0.5876623376623377,0.6344891354600092,0.07648382958342098,93
